checking account status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,employment,Installment,Other debtors / guarantors,residence,Property,Other installment plans,Housing,existing credits no.,Job,liability responsibles,Telephone
3,-0.4897623840726178,3,7,0.10517823496036834,3,2,0.9184771676276685,2,-0.7659772668958666,0,0,2,-0.7049259983890862,0,-0.4282895663715403,1
2,2.2481943623946683,1,2,1.0845052705518838,3,2,0.9184771676276685,2,1.0469866784197936,3,1,0,1.0270789116578085,1,-0.4282895663715403,1
0,0.2569530922366421,3,2,0.2983498724548946,1,3,0.024146916773074168,2,1.0469866784197936,0,1,2,-0.7049259983890862,1,-0.4282895663715403,0
3,-0.9046043153555399,3,2,-0.13123549386320782,4,3,-1.7645135849361147,2,1.0469866784197936,1,1,2,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,1,0,0.3075654001151839,0,0,0.024146916773074168,2,0.1405047057619635,2,1,1,1.0270789116578085,3,-0.4282895663715403,1
3,-1.2364778603818776,4,7,-1.0084828384484417,3,2,0.9184771676276685,2,1.0469866784197936,0,1,1,-0.7049259983890862,3,-0.4282895663715403,0
3,-1.2364778603818776,3,8,-0.9255430895058377,1,1,-0.8701833340815202,2,1.0469866784197936,1,1,2,-0.7049259983890862,3,-0.4282895663715403,0
2,-0.738667542842371,3,2,0.04066954133834306,3,2,0.024146916773074168,2,1.0469866784197936,3,1,0,-0.7049259983890862,1,-0.4282895663715403,1
3,1.2525737273156552,1,5,1.366642194305357,3,3,-0.8701833340815202,2,1.0469866784197936,2,1,2,1.0270789116578085,1,-0.4282895663715403,1
0,-0.9875727016121243,1,4,-0.627456214032633,3,2,-0.8701833340815202,2,0.1405047057619635,0,1,1,1.0270789116578085,0,-0.4282895663715403,1
0,-0.07492045278969563,4,2,1.019642133558309,0,2,0.024146916773074168,2,1.0469866784197936,0,0,1,1.0270789116578085,1,-0.4282895663715403,1
3,-0.2408572253028645,3,0,-0.46831114020686737,3,1,0.9184771676276685,2,-1.6724592395536968,0,2,1,1.0270789116578085,1,-0.4282895663715403,1
3,-1.2364778603818776,3,7,-0.5941385371069716,3,1,0.024146916773074168,2,-0.7659772668958666,2,1,1,-0.7049259983890862,1,2.3348689263480744,0
0,0.2569530922366421,3,1,0.08532940615359133,0,1,-0.8701833340815202,2,0.1405047057619635,0,0,1,1.0270789116578085,1,-0.4282895663715403,1
0,-0.9875727016121243,1,7,-0.7504480639603406,3,2,-0.8701833340815202,2,1.0469866784197936,1,1,1,2.7590838217047033,3,-0.4282895663715403,0
2,1.2525737273156552,3,1,-0.506591024334223,3,3,0.9184771676276685,2,1.0469866784197936,0,1,1,-0.7049259983890862,1,-0.4282895663715403,1
3,-0.4897623840726178,3,2,-0.6986993317141005,4,2,0.9184771676276685,2,1.0469866784197936,3,0,0,-0.7049259983890862,1,2.3348689263480744,0
2,0.2569530922366421,3,5,1.5771815570058132,4,3,-1.7645135849361147,2,-0.7659772668958666,2,1,1,-0.7049259983890862,1,-0.4282895663715403,1
0,0.7547634097761486,1,1,0.6956808919619843,3,4,0.9184771676276685,2,-0.7659772668958666,0,1,1,1.0270789116578085,0,-0.4282895663715403,0
3,-0.4897623840726178,3,1,0.10092491450177327,4,0,0.024146916773074168,2,-0.7659772668958666,3,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,-0.4897623840726178,3,7,-0.4580322824319293,4,2,0.9184771676276685,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
0,-0.738667542842371,1,5,0.12254596016629822,3,2,-1.7645135849361147,2,1.0469866784197936,0,1,2,2.7590838217047033,1,-0.4282895663715403,1
1,-0.9875727016121243,4,7,-0.6855849269667657,3,3,0.9184771676276685,2,-0.7659772668958666,0,1,1,1.0270789116578085,0,-0.4282895663715403,1
0,0.42288986474981094,3,2,1.6640201830354626,3,3,-0.8701833340815202,2,0.1405047057619635,0,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,-1.2364778603818776,1,1,-0.42223350190542075,1,0,-1.7645135849361147,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,-0.2408572253028645,3,7,-0.6444694958670133,3,3,0.024146916773074168,2,-1.6724592395536968,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
0,-0.2408572253028645,4,5,-0.009661417421698642,3,0,-1.7645135849361147,2,1.0469866784197936,0,0,1,1.0270789116578085,1,-0.4282895663715403,1
1,1.2525737273156552,3,7,0.9133091220934322,3,0,0.9184771676276685,2,-1.6724592395536968,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
2,-0.738667542842371,1,7,-1.023015016681975,3,1,0.9184771676276685,2,0.1405047057619635,1,1,1,4.491088731751598,3,-0.4282895663715403,1
0,-0.9875727016121243,3,5,-0.8340966996460436,3,0,0.9184771676276685,2,-1.6724592395536968,2,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,-0.4897623840726178,3,5,-0.19964306457227857,3,3,-0.8701833340815202,2,0.1405047057619635,2,0,1,1.0270789116578085,3,-0.4282895663715403,0
2,-1.2364778603818776,3,1,-0.9248342027627385,3,3,0.024146916773074168,2,1.0469866784197936,1,1,1,-0.7049259983890862,3,2.3348689263480744,1
2,-0.738667542842371,3,1,-0.67317940896253,3,1,-0.8701833340815202,2,0.1405047057619635,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,1.2525737273156552,1,1,1.1848127447004178,3,2,0.9184771676276685,2,1.0469866784197936,0,1,1,1.0270789116578085,0,-0.4282895663715403,1
2,1.584447272341993,1,4,0.9664756278258706,3,0,0.9184771676276685,2,0.1405047057619635,3,0,1,-0.7049259983890862,1,-0.4282895663715403,1
0,0.2569530922366421,2,7,1.1100251933034544,3,3,-1.7645135849361147,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,3,7,0.056265049686524994,1,2,0.024146916773074168,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,2.3348689263480744,1
3,0.008047933466888799,3,2,-0.2818739267717833,4,2,0.9184771676276685,2,1.0469866784197936,1,1,1,-0.7049259983890862,0,-0.4282895663715403,1
2,-1.2364778603818776,1,1,0.512079225499297,4,3,-1.7645135849361147,2,0.1405047057619635,1,1,1,1.0270789116578085,3,2.3348689263480744,0
3,-0.738667542842371,3,0,-0.6129240357990998,3,1,-0.8701833340815202,2,1.0469866784197936,0,1,1,-0.7049259983890862,1,-0.4282895663715403,1
3,0.7547634097761486,1,7,-0.06885346047048008,4,2,0.024146916773074168,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,2.3348689263480744,1
2,-0.9875727016121243,1,1,-0.16738871776126593,3,0,-0.8701833340815202,2,-0.7659772668958666,1,1,2,1.0270789116578085,1,2.3348689263480744,0
2,0.008047933466888799,3,5,0.11616597947840561,3,1,-1.7645135849361147,2,1.0469866784197936,0,1,2,-0.7049259983890862,3,-0.4282895663715403,0
2,0.2569530922366421,3,7,0.13778702514293056,3,0,-0.8701833340815202,2,1.0469866784197936,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,1,7,-0.30030498209236195,4,2,0.9184771676276685,2,1.0469866784197936,2,1,1,1.0270789116578085,1,-0.4282895663715403,0
2,-0.4897623840726178,3,1,-0.6621916644444927,3,0,-0.8701833340815202,2,1.0469866784197936,0,1,2,-0.7049259983890862,1,-0.4282895663715403,0
0,2.2481943623946683,4,0,3.166151191662623,4,0,-0.8701833340815202,2,-0.7659772668958666,0,0,1,-0.7049259983890862,0,-0.4282895663715403,1
0,1.2525737273156552,2,1,1.474747422627982,3,0,-0.8701833340815202,2,-0.7659772668958666,2,1,2,-0.7049259983890862,1,-0.4282895663715403,0
2,0.2569530922366421,0,5,0.0995071410155749,3,1,0.024146916773074168,2,1.0469866784197936,0,0,1,-0.7049259983890862,1,-0.4282895663715403,0
2,-1.2364778603818776,1,7,-1.0396738551448055,1,2,0.9184771676276685,2,1.0469866784197936,0,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,-0.738667542842371,1,0,-0.7394603194423033,3,0,0.024146916773074168,2,-0.7659772668958666,1,1,1,1.0270789116578085,1,-0.4282895663715403,0
0,-1.2364778603818776,3,7,-0.892579855951726,3,0,-0.8701833340815202,1,0.1405047057619635,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,1.2525737273156552,3,4,-0.5147432218798635,3,0,0.9184771676276685,2,1.0469866784197936,3,2,0,-0.7049259983890862,1,-0.4282895663715403,1
2,1.2525737273156552,0,5,-0.1861742164533942,3,2,0.9184771676276685,2,1.0469866784197936,0,0,1,-0.7049259983890862,1,-0.4282895663715403,0
2,-0.9875727016121243,3,5,-0.40238467309864373,3,0,0.024146916773074168,2,-0.7659772668958666,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,2,2,0.4989648207519622,3,1,0.024146916773074168,2,0.1405047057619635,0,1,1,1.0270789116578085,3,-0.4282895663715403,1
3,-0.2408572253028645,3,0,-0.6037085081388105,0,0,0.024146916773074168,2,1.0469866784197936,2,1,2,-0.7049259983890862,3,-0.4282895663715403,0
3,0.7547634097761486,1,7,0.8860169824841139,3,1,0.9184771676276685,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,1.2525737273156552,4,8,-0.23331518486948957,3,0,0.9184771676276685,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,-0.4897623840726178,0,7,-0.603354064767261,0,2,0.9184771676276685,2,1.0469866784197936,0,0,1,-0.7049259983890862,3,2.3348689263480744,0
1,-0.738667542842371,1,1,-0.8266533888435023,1,1,0.9184771676276685,2,-0.7659772668958666,1,1,1,2.7590838217047033,1,-0.4282895663715403,1
3,0.2569530922366421,3,7,-0.48567886541279726,0,0,0.9184771676276685,2,1.0469866784197936,0,1,2,-0.7049259983890862,0,-0.4282895663715403,1
2,-0.738667542842371,2,1,-0.6831038233659186,3,0,0.9184771676276685,2,-0.7659772668958666,1,1,1,1.0270789116578085,3,2.3348689263480744,0
3,1.2525737273156552,2,0,1.6689823902371568,4,3,0.9184771676276685,2,1.0469866784197936,0,1,2,1.0270789116578085,1,-0.4282895663715403,1
3,-0.9875727016121243,3,7,-0.20354194165932407,3,0,-1.7645135849361147,2,-0.7659772668958666,1,1,1,-0.7049259983890862,1,2.3348689263480744,0
3,1.2525737273156552,1,2,2.7585413143805946,4,0,0.9184771676276685,2,-0.7659772668958666,0,1,1,-0.7049259983890862,0,-0.4282895663715403,1
3,-0.738667542842371,1,1,-0.7472580736163943,1,0,0.9184771676276685,2,1.0469866784197936,1,1,1,-0.7049259983890862,1,-0.4282895663715403,1
2,-0.738667542842371,3,5,-0.9283786364782345,3,2,0.9184771676276685,2,1.0469866784197936,2,1,2,-0.7049259983890862,1,-0.4282895663715403,0
2,-0.738667542842371,3,5,-0.9085298076714574,3,0,-0.8701833340815202,1,0.1405047057619635,2,1,1,-0.7049259983890862,3,2.3348689263480744,0
3,0.2569530922366421,3,7,0.9469812423906432,4,3,-1.7645135849361147,2,-1.6724592395536968,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
1,-0.2408572253028645,3,5,-0.07877787487386859,3,3,-1.7645135849361147,2,-1.6724592395536968,2,2,1,-0.7049259983890862,3,-0.4282895663715403,0
3,-0.2408572253028645,3,7,-1.0060017348475945,3,4,0.024146916773074168,0,1.0469866784197936,1,1,2,-0.7049259983890862,1,-0.4282895663715403,0
1,-0.738667542842371,3,7,-0.6997626618287492,3,0,0.024146916773074168,2,1.0469866784197936,1,1,2,-0.7049259983890862,1,-0.4282895663715403,0
0,0.7547634097761486,3,1,-0.39742246589694946,3,0,0.9184771676276685,1,-0.7659772668958666,3,0,1,-0.7049259983890862,1,-0.4282895663715403,0
1,-0.738667542842371,3,5,-0.637026185064472,3,3,0.9184771676276685,2,-1.6724592395536968,2,0,1,-0.7049259983890862,0,-0.4282895663715403,1
3,-0.738667542842371,3,0,-0.7780946469412086,3,0,-0.8701833340815202,2,-0.7659772668958666,1,1,1,-0.7049259983890862,1,-0.4282895663715403,1
3,0.2569530922366421,1,5,0.17925689961423252,2,0,0.9184771676276685,2,1.0469866784197936,1,1,1,-0.7049259983890862,1,-0.4282895663715403,1
2,-1.2364778603818776,1,1,-0.9436197014548667,3,1,0.9184771676276685,2,0.1405047057619635,2,1,1,1.0270789116578085,1,-0.4282895663715403,0
2,-0.2408572253028645,3,1,-0.36233257211354014,0,1,0.9184771676276685,2,0.1405047057619635,0,1,1,-0.7049259983890862,0,2.3348689263480744,1
3,0.5058582510063954,1,5,0.444734984904875,2,3,0.9184771676276685,2,-0.7659772668958666,1,2,1,1.0270789116578085,3,2.3348689263480744,1
3,-0.5727307703292022,2,1,-0.8752121307457961,3,0,0.9184771676276685,2,-0.7659772668958666,0,1,1,1.0270789116578085,3,-0.4282895663715403,0
2,-0.2408572253028645,3,5,-0.28683613397347757,3,0,-0.8701833340815202,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
1,0.2569530922366421,3,5,-0.4771722244956071,3,0,-0.8701833340815202,2,-0.7659772668958666,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
2,-0.738667542842371,3,7,-0.7671069024231713,3,0,-0.8701833340815202,2,-0.7659772668958666,1,1,2,-0.7049259983890862,0,2.3348689263480744,1
3,0.2569530922366421,1,7,-0.23402407161258876,3,2,0.9184771676276685,0,0.1405047057619635,1,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,-0.4897623840726178,1,5,-0.1712875948483114,3,1,-0.8701833340815202,0,0.1405047057619635,0,0,1,1.0270789116578085,1,-0.4282895663715403,0
0,-0.2408572253028645,3,1,0.9196891027813249,0,0,-0.8701833340815202,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
3,-1.1535094741252931,1,7,-0.9007320534973665,4,2,0.9184771676276685,2,-0.7659772668958666,2,1,2,1.0270789116578085,3,-0.4282895663715403,1
3,-0.2408572253028645,2,0,-0.39068804183750727,3,0,0.9184771676276685,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,1
0,-0.9875727016121243,3,7,-0.7320170086397619,3,2,0.9184771676276685,2,1.0469866784197936,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,-0.738667542842371,3,7,-0.908884251043007,3,0,0.9184771676276685,2,-0.7659772668958666,1,0,1,1.0270789116578085,1,-0.4282895663715403,0
3,0.2569530922366421,2,1,-0.9053398173275111,4,2,0.9184771676276685,2,1.0469866784197936,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
1,0.2569530922366421,1,5,0.12254596016629822,4,2,0.9184771676276685,0,1.0469866784197936,3,1,2,1.0270789116578085,1,-0.4282895663715403,0
3,-0.738667542842371,3,7,-0.4247146055062679,0,0,0.9184771676276685,0,-0.7659772668958666,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,-0.738667542842371,1,7,-0.9404297111109204,3,2,0.9184771676276685,2,1.0469866784197936,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
2,-0.4897623840726178,1,5,-0.8138934274677171,3,0,-0.8701833340815202,2,0.1405047057619635,2,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,-0.738667542842371,3,5,-0.5441620217184795,3,1,0.024146916773074168,2,1.0469866784197936,1,1,1,-0.7049259983890862,3,-0.4282895663715403,0
2,-0.9875727016121243,3,7,-0.6753060691918276,3,3,0.024146916773074168,2,1.0469866784197936,2,1,2,-0.7049259983890862,1,-0.4282895663715403,0
2,-0.738667542842371,1,1,-0.3899791550944081,3,0,0.9184771676276685,2,1.0469866784197936,2,0,1,1.0270789116578085,3,-0.4282895663715403,0
3,1.2525737273156552,1,0,1.074935299520045,4,2,0.9184771676276685,2,1.0469866784197936,1,1,1,1.0270789116578085,1,-0.4282895663715403,0
2,-0.738667542842371,3,5,-0.2460751462452748,3,0,-0.8701833340815202,2,-1.6724592395536968,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,1,4,-0.47646333775250793,4,0,0.024146916773074168,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
0,0.7547634097761486,3,7,-0.09933559042374476,4,2,-0.8701833340815202,2,1.0469866784197936,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
0,0.2569530922366421,1,0,-0.1581731901009766,4,1,0.9184771676276685,2,0.1405047057619635,3,1,1,1.0270789116578085,1,2.3348689263480744,1
1,-1.2364778603818776,1,1,-0.6905471341684599,0,2,-0.8701833340815202,2,1.0469866784197936,0,1,1,1.0270789116578085,1,2.3348689263480744,1
3,-0.738667542842371,1,5,0.8966502836306015,4,2,-0.8701833340815202,2,1.0469866784197936,2,1,2,-0.7049259983890862,1,-0.4282895663715403,1
3,0.09101631972347322,3,7,-0.21133969583341503,1,2,0.024146916773074168,2,1.0469866784197936,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
2,2.165225976138084,3,1,2.6408661150261312,3,3,-1.7645135849361147,2,-1.6724592395536968,1,1,1,-0.7049259983890862,3,-0.4282895663715403,1
0,-0.2408572253028645,1,5,-0.7004715485718485,3,3,0.9184771676276685,2,-1.6724592395536968,2,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,0.2569530922366421,1,1,-0.47185557392236327,2,2,0.9184771676276685,2,1.0469866784197936,1,1,1,-0.7049259983890862,1,-0.4282895663715403,1
2,-0.2408572253028645,1,7,-0.4931221762153386,3,1,0.9184771676276685,2,-1.6724592395536968,2,1,1,1.0270789116578085,0,-0.4282895663715403,1
0,1.7503840448551617,1,0,0.9508801194776887,3,1,-0.8701833340815202,2,-1.6724592395536968,1,0,1,1.0270789116578085,3,-0.4282895663715403,0
0,0.2569530922366421,3,5,0.27850104364811756,3,1,0.024146916773074168,2,0.1405047057619635,0,1,1,-0.7049259983890862,1,-0.4282895663715403,1
2,-0.738667542842371,0,1,-0.9124286847585029,3,3,0.9184771676276685,2,-0.7659772668958666,0,0,1,1.0270789116578085,1,-0.4282895663715403,1
0,1.2525737273156552,3,4,-0.35382593119635,3,1,0.024146916773074168,2,-1.6724592395536968,0,1,1,1.0270789116578085,1,2.3348689263480744,0
2,-0.4897623840726178,2,5,0.13176148782658753,3,2,-1.7645135849361147,2,1.0469866784197936,2,1,1,1.0270789116578085,3,-0.4282895663715403,0
0,-0.738667542842371,3,2,-0.4406645572259994,4,0,0.9184771676276685,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,1.003668568545902,2,0,-0.17979423576550158,3,0,-0.8701833340815202,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
3,0.2569530922366421,3,5,0.7938617058812206,0,0,0.9184771676276685,2,-1.6724592395536968,0,2,1,-0.7049259983890862,1,-0.4282895663715403,0
2,0.008047933466888799,2,4,0.05059395574173156,3,3,-0.8701833340815202,2,-1.6724592395536968,2,1,1,1.0270789116578085,1,-0.4282895663715403,0
1,-0.738667542842371,0,7,-1.0145083757647846,2,0,0.024146916773074168,2,0.1405047057619635,1,1,2,1.0270789116578085,1,-0.4282895663715403,0
0,1.2525737273156552,3,5,2.0425657038504244,0,3,0.9184771676276685,0,-1.6724592395536968,3,1,2,-0.7049259983890862,0,-0.4282895663715403,1
3,-0.4897623840726178,3,1,-0.030219132971574827,2,1,-0.8701833340815202,2,0.1405047057619635,0,1,2,-0.7049259983890862,1,-0.4282895663715403,0
2,0.2569530922366421,3,2,1.172407226696182,3,4,0.9184771676276685,2,-0.7659772668958666,3,1,0,-0.7049259983890862,0,-0.4282895663715403,1
3,-0.2408572253028645,1,7,-0.9365308340238749,1,2,0.9184771676276685,2,0.1405047057619635,2,0,1,1.0270789116578085,0,-0.4282895663715403,1
2,2.2481943623946683,3,2,0.5375991482508674,3,1,0.9184771676276685,2,0.1405047057619635,2,1,1,-0.7049259983890862,1,2.3348689263480744,0
3,1.003668568545902,1,2,1.4113020591206054,3,1,0.024146916773074168,2,-0.7659772668958666,0,1,1,1.0270789116578085,0,-0.4282895663715403,1
3,-0.9875727016121243,1,5,-0.3066849627802546,3,4,-0.8701833340815202,2,0.1405047057619635,0,1,1,-0.7049259983890862,0,-0.4282895663715403,0
0,-0.738667542842371,3,1,-0.8025512395781302,2,0,0.9184771676276685,2,-1.6724592395536968,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,2,0,-0.31767270729829183,1,0,0.9184771676276685,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,2.3348689263480744,1
0,-0.738667542842371,4,5,-0.10713334459783573,3,3,0.9184771676276685,2,0.1405047057619635,2,1,2,1.0270789116578085,1,-0.4282895663715403,0
2,-0.4897623840726178,1,5,-0.6356084115782735,3,2,0.9184771676276685,2,1.0469866784197936,0,1,1,1.0270789116578085,1,2.3348689263480744,1
0,0.008047933466888799,3,0,-0.7383969893276545,3,2,-0.8701833340815202,2,1.0469866784197936,2,1,1,-0.7049259983890862,1,2.3348689263480744,0
3,0.2569530922366421,3,2,-0.23685961858498547,2,0,-0.8701833340815202,2,1.0469866784197936,0,1,2,-0.7049259983890862,1,-0.4282895663715403,1
2,-1.2364778603818776,3,1,-0.7330803387544107,0,2,0.024146916773074168,2,-0.7659772668958666,2,1,1,-0.7049259983890862,1,-0.4282895663715403,1
2,-0.9046043153555399,1,1,-0.7915634950600929,3,1,0.9184771676276685,0,0.1405047057619635,2,1,1,1.0270789116578085,1,-0.4282895663715403,1
2,2.2481943623946683,3,7,1.2358525902035586,3,0,0.024146916773074168,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,1
3,1.2525737273156552,1,7,0.025074032990161123,4,2,0.9184771676276685,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,-0.4282895663715403,1
3,-0.738667542842371,3,7,-0.3899791550944081,3,3,-0.8701833340815202,2,-0.7659772668958666,0,0,1,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,1,5,-0.4406645572259994,3,1,-0.8701833340815202,2,-0.7659772668958666,2,1,1,1.0270789116578085,3,-0.4282895663715403,0
0,0.5058582510063954,3,0,-0.26344287145120465,3,3,0.9184771676276685,2,-1.6724592395536968,2,1,1,-0.7049259983890862,1,2.3348689263480744,1
2,0.008047933466888799,3,7,-0.5090721279350702,3,0,0.024146916773074168,2,-0.7659772668958666,1,1,1,1.0270789116578085,1,-0.4282895663715403,1
2,-0.4897623840726178,4,1,-0.8227545117564568,3,2,0.9184771676276685,2,0.1405047057619635,0,1,2,1.0270789116578085,1,2.3348689263480744,0
2,1.7503840448551617,3,5,1.634246939825297,3,1,-0.8701833340815202,1,1.0469866784197936,2,1,0,-0.7049259983890862,1,2.3348689263480744,0
3,-0.738667542842371,3,7,-0.40061245624089575,0,1,0.024146916773074168,2,-1.6724592395536968,3,1,1,-0.7049259983890862,1,-0.4282895663715403,0
0,3.2438149974736814,2,7,1.4697852154262876,4,0,-1.7645135849361147,2,-1.6724592395536968,1,1,1,-0.7049259983890862,3,-0.4282895663715403,0
3,0.2569530922366421,1,2,0.21151124642524516,3,2,0.9184771676276685,2,-0.7659772668958666,0,1,2,1.0270789116578085,0,-0.4282895663715403,1
0,-0.2408572253028645,3,2,3.4397814744989055,3,4,0.024146916773074168,2,1.0469866784197936,3,1,0,-0.7049259983890862,0,-0.4282895663715403,1
3,0.2569530922366421,3,7,-0.012851407765644947,1,2,0.024146916773074168,2,-0.7659772668958666,0,1,1,-0.7049259983890862,0,-0.4282895663715403,1
0,3.2438149974736814,0,6,4.0799062035174645,0,2,0.024146916773074168,2,1.0469866784197936,3,0,0,1.0270789116578085,0,-0.4282895663715403,1
3,1.2525737273156552,3,2,0.5014459243528093,3,0,-0.8701833340815202,2,-0.7659772668958666,3,1,0,-0.7049259983890862,0,-0.4282895663715403,1
3,0.5888266372629798,0,2,1.6136892242754208,4,3,0.024146916773074168,1,1.0469866784197936,1,0,2,1.0270789116578085,1,2.3348689263480744,1
3,-0.2408572253028645,1,2,-0.014978067994942484,4,4,-0.8701833340815202,2,1.0469866784197936,3,1,1,-0.7049259983890862,0,-0.4282895663715403,1
3,1.5014788860854085,3,2,-0.2489106932176715,1,0,0.9184771676276685,2,1.0469866784197936,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,0.008047933466888799,4,1,0.6138044731340292,4,0,-1.7645135849361147,2,1.0469866784197936,2,0,1,1.0270789116578085,1,-0.4282895663715403,1
1,-0.9875727016121243,3,7,-0.760372478363729,0,2,-0.8701833340815202,2,1.0469866784197936,1,1,1,-0.7049259983890862,1,-0.4282895663715403,0
2,1.2525737273156552,3,5,0.06193614363131842,3,2,0.9184771676276685,2,-0.7659772668958666,0,1,1,-0.7049259983890862,1,2.3348689263480744,0
0,1.2525737273156552,2,1,-0.37083921303073025,3,2,0.9184771676276685,2,1.0469866784197936,3,0,0,1.0270789116578085,1,-0.4282895663715403,1
2,-0.6556991565857866,1,0,-0.5225409760539546,3,3,0.024146916773074168,2,-1.6724592395536968,2,0,1,1.0270789116578085,3,-0.4282895663715403,0
3,-0.738667542842371,1,1,-0.9177453353317467,0,1,0.9184771676276685,2,0.1405047057619635,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
0,-0.4897623840726178,3,1,-0.22693520418159696,0,0,-0.8701833340815202,2,1.0469866784197936,0,1,2,1.0270789116578085,1,-0.4282895663715403,1
3,-0.738667542842371,1,1,-0.831261152673647,3,4,-1.7645135849361147,2,-0.7659772668958666,2,1,1,-0.7049259983890862,2,-0.4282895663715403,0
3,-0.9875727016121243,1,4,-0.827716718958151,1,2,0.9184771676276685,2,-0.7659772668958666,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
2,2.2481943623946683,3,1,1.592068178610896,3,2,0.9184771676276685,2,1.0469866784197936,3,0,0,-0.7049259983890862,0,-0.4282895663715403,0
3,0.7547634097761486,0,2,1.49353292132011,4,4,0.9184771676276685,2,-1.6724592395536968,1,0,1,-0.7049259983890862,0,-0.4282895663715403,1
0,-0.738667542842371,3,7,-0.6157595827714966,3,3,-1.7645135849361147,2,-1.6724592395536968,1,1,2,-0.7049259983890862,1,-0.4282895663715403,0
2,2.2481943623946683,3,2,2.4902276821175557,3,1,0.9184771676276685,2,1.0469866784197936,3,2,0,2.7590838217047033,1,2.3348689263480744,1
0,1.5014788860854085,1,7,0.5889934371255579,3,1,-0.8701833340815202,1,-0.7659772668958666,1,1,1,1.0270789116578085,1,-0.4282895663715403,0
3,1.2525737273156552,3,7,-0.31093828323884964,4,0,0.9184771676276685,2,1.0469866784197936,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
3,-0.738667542842371,1,8,-0.8064501166651756,4,1,0.9184771676276685,2,1.0469866784197936,1,1,1,1.0270789116578085,1,-0.4282895663715403,0
2,-0.2408572253028645,3,5,0.3125276073168781,3,0,-0.8701833340815202,0,0.1405047057619635,0,1,1,-0.7049259983890862,1,-0.4282895663715403,0
2,0.2569530922366421,1,7,-0.7231559243510222,2,2,0.9184771676276685,2,1.0469866784197936,2,1,2,1.0270789116578085,0,-0.4282895663715403,1
3,-1.1535094741252931,2,7,-0.859616622397614,4,2,0.024146916773074168,2,1.0469866784197936,3,1,0,-0.7049259983890862,1,-0.4282895663715403,0
3,0.2569530922366421,1,7,-0.5034010339902767,3,1,0.9184771676276685,1,-0.7659772668958666,0,1,1,1.0270789116578085,1,-0.4282895663715403,1
2,-0.738667542842371,3,5,-0.7050793124019931,3,0,-0.8701833340815202,2,1.0469866784197936,0,1,2,-0.7049259983890862,1,-0.4282895663715403,0
